Id,Archivo,Auditorio,Biblioteca,Centro_cultural,Centro_de_interpretacion,Centro_docente,Cine,Galeria_de_arte,Museo,Sala_de_conciertos,Sala_de_exposiciones,Sala_polivalente,Teatro,Idmuni,Denominacion,Direccion,Codpos,Telefono,Fax,Mail,Web,Horario,Instalaciones,Aforo,Idtitular,Facebook,Youtube,Tweeter,Imag01,Imag02,Usuario,Fechor,lat,lng,usoprincipal
70,s,n,n,n,n,n,n,n,n,n,n,n,n,57,Archivo de la Parroquia de Nuestra Señora de La Luz de Los Silos,"Plza. de la Luz, s/n",38470,922 840 019,,  ,http://www.obispadodetenerife.com,,,0,202,,,,tfiglaluzsilos.jpg,blanco.jpg,eliizq,2015-10-15 14:56:22,28.3652697696427,-16.8168988166782,archivo
71,s,n,n,n,n,n,n,n,n,n,n,n,n,58,Archivo de la Parroquia de Nuestra Señora de la Peña de Francia de Puerto de la Cruz,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigpenafrancia.jpg,blanco.jpg,eliizq,2015-10-15 14:56:54,28.4905877297474,-16.3157257103694,archivo
72,s,n,n,n,n,n,n,n,n,n,n,n,n,66,Archivo de la parroquia de Nuestra Señora de las Nieves de Santa Cruz de La Palma,"Plaza de las Nieves, 5",38713,922 416 337,922 416 014,,http://www.obispadodetenerife.com,,,0,202,,,,lpiglasnieves.jpg,blanco.jpg,eliizq,2015-10-16 11:11:41,28.6942433650528,-17.7822628165542,archivo
73,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de Nuestra Señora de Las Nieves de Taganana de Santa Cruz de Tenerife,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfignievestaganana.jpg,blanco.jpg,eliizq,2015-10-16 11:12:16,28.4905877297474,-16.3157257103694,archivo
74,s,n,n,n,n,n,n,n,n,n,n,n,n,29,Archivo de la Parroquia de Nuestra Señora de los Remedios de Yaiza,"Pza. Nuestra Señora de los Remedios, s/nº",35570,928 830 106,,parroquiayaiza@terra.es,http://www.diocesisdecanarias.es,,,0,150,,,,lzigremediosyaiza.jpg,blanco.jpg,marieli,2016-03-08 12:52:31,28.9524035206448,-13.7651127594454,archivo
75,s,n,n,n,n,n,n,n,n,n,n,n,n,41,Archivo de la parroquia de Nuestra Señora de los Remedios de Buenavista del Norte,"Plza. de los Remedios, 10",38480,922 127 027,, ,http://www.obispadodetenerife.com,,,0,202,,,,tfigremediosbuenavista.jpg,blanco.jpg,marieli,2016-03-08 12:52:56,28.3725447115518,-16.8514161074886,archivo
76,s,n,n,n,n,n,n,n,n,n,n,n,n,67,Archivo de la Parroquia de Nuestra Señora de Los Remedios de Los Llanos de Aridane,"C/ Fernández Taño, 2",38760,922 460 901,922 460 901,parreme@telefonica.net,http://www.obispadodetenerife.com,,,0,202,,,,lpigremediosaridane.jpg,blanco.jpg,eliizq,2015-10-16 11:14:34,28.6591362351991,-17.9132299748429,archivo
77,s,n,n,n,n,n,n,n,n,n,n,n,n,79,Archivo de la parroquia de Nuestra Señora de Montserrat de San Andrés y Sauces,"C/ Doctor Martín González, 1",38720,922 450 130,, ,http://www.obispadodetenerife.com,,,0,202,,,,lpigmontserratsauces.jpg,blanco.jpg,eliizq,2015-10-16 11:17:48,28.8046550571932,-17.7739038545294,archivo
78,s,n,n,n,n,n,n,n,n,n,n,n,n,34,Archivo de la Parroquia de Nuestra Señora de Regla de Pájara,Real 9,35628,928 161 457,, ,http://www.diocesisdecanarias.es,,,0,150,,,,ftigreglapajara.jpg,blanco.jpg,eliizq,2015-10-16 11:32:19,28.3508215237602,-14.1073331190113,archivo
79,s,n,n,n,n,n,n,n,n,n,n,n,n,9,Archivo de la parroquia de Nuestra Señora del Buen Suceso," Plaza del Buen Suceso, nº 1",35240,928 124 953,, ,http://www.diocesisdecanarias.es,,,0,150,,,,gcparroquiabuensuceso.jpg,blanco.jpg,nieduq,2015-07-27 10:25:07,27.9103027696711,-15.4134374763690,archivo
80,s,n,n,n,n,n,n,n,n,n,n,n,n,34,Archivo de la Parroquia de Nuestra Señora del Carmen de Morro Jable,Abubilla S/N,35625,928 161 457 / 928 541 532,, ,http://www.diocesisdecanarias.es,Lunes a sábados de 9.00 a 14.00 horas.,,0,150,,,,ftigcarmenmorrojable.jpg,blanco.jpg,eliizq,2015-10-16 11:33:16,28.0495947369414,-14.3536264044162,archivo
81,s,n,n,n,n,n,n,n,n,n,n,n,n,19,Archivo de la parroquia de Nuestra Señora del Pino de Teror,Plaza de Nuestra Señora del Pino,35330,928 630 118 / 928 613 428,928 630 187,,http://www.basilicadelpino.es,,,0,150,,,,gcbasilicapino.jpg,blanco.jpg,nieduq,2015-07-27 10:25:46,28.0594168357944,-15.5476245588073,archivo
82,s,n,n,n,n,n,n,n,n,n,n,n,n,68,Archivo de la Parroquia de Nuestra Señora del Rosario,"C/ Venezuela, 4",38726,922 186 055,,anatael@wanadoo.es,http://www.obispadodetenerife.com,,,0,202,,,,lpigrosariobarlovento.jpg,blanco.jpg,eliizq,2015-10-22 13:22:35,28.8298168505071,-17.8033466306213,archivo
83,s,n,n,n,n,n,n,n,n,n,n,n,n,30,Archivo de la Parroquia de Nuestra Señora del Rosario de Puerto del Rosario,Secundino Alonso 20,35600,928 850 519,928 850 519, ,http://www.diocesisdecanarias.es,,,0,150,,,,ftigrosariopto.jpg,blanco.jpg,eliizq,2015-10-22 13:24:03,28.4990115935325,-13.8605936809857,archivo
84,s,n,n,n,n,n,n,n,n,n,n,n,n,17,Archivo de la parroquia de Nuestra Señora del Socorro de Tejeda,El Curato s/n,35360,928 666 011 / 928 666 153,, ,http://www.diocesisdecanarias.es,,,0,150,,,,gcparroquiasocorrotejeda.jpg,blanco.jpg,nieduq,2015-07-27 10:26:10,27.9952790697311,-15.6155958185951,archivo
85,s,n,n,n,n,n,n,n,n,n,n,n,n,2,Archivo de la parroquia de San Agustín de Las Palmas de Gran Canaria,Plaza de San Agustín 5,35001,928 311 582,,parroquiasanagustin@gmail.com,http://www.parroquiasanagustin.org,"Martes, jueves y viernes de 9:00 a 12:30 y de 17:00 a 19:00",,0,150,,,,gcparroquiasanagustin.jpg,blanco.jpg,nieduq,2015-07-27 10:26:43,28.1001654730676,-15.4124987245319,archivo
86,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Andrés Apóstol de San Andrés de Santa Cruz de Tenerife,"Anchieta, 23",38201,922 631 149,922 266 032,aivlis8_1@hotmail.com,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanandres.jpg,blanco.jpg,eliizq,2015-10-22 13:38:18,28.4905877297474,-16.3157257103694,archivo
87,s,n,n,n,n,n,n,n,n,n,n,n,n,79,Archivo de la Parroquia de San Andrés Apóstol de San Andrés y Sauces,"C/ La Iglesia, 14",38729,922 450 857,, ,http://www.obispadodetenerife.com,,,0,202,,,,lpigsanandressauces.jpg,blanco.jpg,eliizq,2015-10-22 13:57:29,28.7996252287330,-17.7604376939588,archivo
88,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Antonio Abad de Arona,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsantonioarona.jpg,blanco.jpg,eliizq,2015-10-22 13:58:12,28.4905877297474,-16.3157257103694,archivo
89,s,n,n,n,n,n,n,n,n,n,n,n,n,72,Archivo de la Parroquia de San Antonio Abad de Fuencaliente,"Plaza de San Antonio Abad, 3",38740,922 444 028,,seimal1974@hotmail.com,http://www.obispadodetenerife.com,,,0,202,,,,lpigsantoniofuencaliente.jpg,blanco.jpg,eliizq,2015-10-22 14:00:46,28.4951559076596,-17.8445919966567,archivo
90,s,n,n,n,n,n,n,n,n,n,n,n,n,11,Archivo de la parroquia de San Antonio de Padua,Plaza de San Antonio s/n,35140,928 569 003,, ,http://www.diocesisdecanarias.es,,,0,150,,,,gcparroquiasanantoniomogan.jpg,blanco.jpg,nieduq,2015-07-27 10:27:33,27.8839423276959,-15.7242603350228,archivo
91,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Antonio de Padua de El Tanque,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsantoniotanque.jpg,blanco.jpg,eliizq,2015-10-22 14:02:01,28.4905877297474,-16.3157257103694,archivo
92,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Antonio de Padua de Granadilla de Abona,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanantoniogranadilla.jpg,blanco.jpg,eliizq,2015-10-22 14:56:13,28.4905877297474,-16.3157257103694,archivo
93,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Bartolomé Apóstol de Tejina de San Cristóbal de La Laguna,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanbartolometejina.jpg,blanco.jpg,eliizq,2015-10-22 14:57:03,28.4905877297474,-16.3157257103694,archivo
94,s,n,n,n,n,n,n,n,n,n,n,n,n,2,Archivo de la parroquia de San Bernardo y San Telmo de Las Palmas de Gran Canaria,Parque de San Telmo,35002,928 367 970,,rigonza3@yahoo.es,http://www.diocesisdecanarias.es/,,,0,150,,,,gcparroquiasantelmo.jpg,blanco.jpg,nieduq,2015-07-27 10:28:41,28.1081108947421,-15.4169931476441,archivo
95,s,n,n,n,n,n,n,n,n,n,n,n,n,35,Archivo de la Parroquia de San Diego de Alcalá de Gran Tarajal,Plaza de Gran Tarajal - Apartado 17,35620,928 870 086,928 870 086,sandiegofuer@hotmail.com,http://www.diocesisdecanarias.es,,,0,150,,,,ftiggrantarajal.jpg,blanco.jpg,eliizq,2015-10-22 14:59:37,28.2121955238182,-14.0217747386041,archivo
96,s,n,n,n,n,n,n,n,n,n,n,n,n,62,Archivo de la Parroquia de San Fernando Rey,"Avenida de la Iglesia, 66",38436,922 864 090,, ,http://www.obispadodetenerife.com,,,0,202,,,,tfigsantiagoteide.jpg,blanco.jpg,eliizq,2015-10-22 15:00:35,28.2975731961294,-16.8160476885692,archivo
97,s,n,n,n,n,n,n,n,n,n,n,n,n,2,Archivo de la parroquia de San Francisco de Asís de Las Palmas de Gran Canaria,Alameda de Colón 2,35002,928 463 664,, ,http://www.parroquiadesanfrancisco.org,,,0,150,,,,gcparroquiasanfrancisco.jpg,blanco.jpg,nieduq,2015-07-27 10:29:03,28.1033972626467,-15.4173161850116,archivo
98,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Francisco de Asís de Santa Cruz de Tenerife,"Anchieta, 23",38201,922 631 149,922 266 032,aivlis8_1@hotmail.com,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanfranciscostacruz.jpg,blanco.jpg,eliizq,2015-10-22 15:01:09,28.4905877297474,-16.3157257103694,archivo
99,s,n,n,n,n,n,n,n,n,n,n,n,n,18,Archivo de la parroquia de San Gregorio de Telde,Calderín López 17,35200,928 690 202,, ,http://www.diocesisdecanarias.es,,,0,150,,,,gcparroquiasangregorio.jpg,blanco.jpg,nieduq,2015-07-27 10:29:28,27.9958001478573,-15.4179795071683,archivo
100,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Joaquín de Fasnia,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanjoaquinfasnia.jpg,blanco.jpg,eliizq,2015-10-22 15:01:46,28.4905877297474,-16.3157257103694,archivo
101,s,n,n,n,n,n,n,n,n,n,n,n,n,70,Archivo de la Parroquia de San José Obrero de Breña Baja,"C/ San José, s/n",38712,922 434 004,922 429 184, ,http://www.obispadodetenerife.com,,,0,202,,,,lpigsanjosebrenabaja.jpg,blanco.jpg,eliizq,2015-10-22 15:03:21,28.6431966328715,-17.7752274673878,archivo
102,s,n,n,n,n,n,n,n,n,n,n,n,n,6,Archivo de la parroquia de San Juan Bautista,"c/ Párroco Morales, 2",35401,928 600 092 / 928 605 622,,parroquia@sanjuanbautista.parroquial.org,http://parroquiasanjuanbautista-arucas.blogspot.com.es/,Martes y viernes de 15:30 a 17:00,,0,150,,,,gcparroquiasanjuanarucas.jpg,blanco.jpg,nieduq,2015-07-27 10:36:42,28.1185322454295,-15.5229803000715,archivo
103,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Juan Bautista de La Orotava,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanjuanorotava.jpg,blanco.jpg,eliizq,2015-10-23 10:03:38,28.4905877297474,-16.3157257103694,archivo
104,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Juan Bautista de la Villa de Arico,"Anchieta, 23",38201,922 631 149,922 266 032,aivlis8_1@hotmail.com,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanjuanarico.jpg,blanco.jpg,eliizq,2015-10-23 10:04:19,28.4905877297474,-16.3157257103694,archivo
105,s,n,n,n,n,n,n,n,n,n,n,n,n,76,Archivo de la parroquia de San Juan Bautista de Puntallana,"C/ Llano San Juan,  9",38715,922 430 140,,ricar_27@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,lpigsanjuanpuntallana.jpg,blanco.jpg,eliizq,2015-10-23 10:04:42,28.7404106211598,-17.7450516096880,archivo
106,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Juan Bautista de San Juan de la Rambla,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanjuanrambla.jpg,blanco.jpg,eliizq,2015-10-23 10:05:05,28.4905877297474,-16.3157257103694,archivo
107,s,n,n,n,n,n,n,n,n,n,n,n,n,18,Archivo de la parroquia de San Juan Bautista de Telde,Plaza de San Juan s/n,35200,928 690 285,,parroquiasjuan@terra.es,http://www.diocesisdecanarias.es,,,0,150,,,,gcparroquiasanjuantelde.jpg,blanco.jpg,nieduq,2015-07-27 10:37:27,28.0032332260765,-15.4139774195929,archivo
108,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Juan Bautista de Vallehermoso,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,gmigsanjuanvallehermoso.jpg,blanco.jpg,eliizq,2015-10-23 10:05:33,28.4905877297474,-16.3157257103694,archivo
109,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Juan Degollado de Arafo,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanjuanarafo.jpg,blanco.jpg,eliizq,2015-10-23 10:05:54,28.4905877297474,-16.3157257103694,archivo
110,s,n,n,n,n,n,n,n,n,n,n,n,n,2,Archivo de la parroquia de San Lorenzo de Las Palmas de Gran Canaria,Plaza de San Lorenzo,35018,928 671 883,, ,http://www.diocesisdecanarias.es/,,,0,150,,,,gcparroquiasanlorenzo.jpg,blanco.jpg,nieduq,2015-07-27 10:37:58,28.0764598758395,-15.4756176882733,archivo
111,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Marcos Evangelista de Agulo,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,gmigsanmarcosagulo.jpg,blanco.jpg,eliizq,2015-10-23 10:06:16,28.4905877297474,-16.3157257103694,archivo
112,s,n,n,n,n,n,n,n,n,n,n,n,n,51,Archivo de la Parroquia de San Marcos Evangelista de Icod de los Vinos,"c/ San Sebastián, 26",38430,922 810 695,, ,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanmarcosicod.jpg,blanco.jpg,eliizq,2015-10-23 11:46:01,28.3671929068382,-16.7194797455005,archivo
113,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Marcos Evangelista de Tegueste,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanmarcostegueste.jpg,blanco.jpg,eliizq,2015-10-23 11:47:07,28.4905877297474,-16.3157257103694,archivo
114,s,n,n,n,n,n,n,n,n,n,n,n,n,35,Archivo de la Parroquia de San Marcos Evangelista de Tiscamanita,Plaza de Tiscamanita S/N - Apdo. 17,35620, ,,,http://www.diocesisdecanarias.es,,,0,150,,,,ftigsanmarcostiscamanita.jpg,blanco.jpg,eliizq,2015-10-23 11:48:08,28.3515060542370,-14.0370858975818,archivo
115,s,n,n,n,n,n,n,n,n,n,n,n,n,22,Archivo de la parroquia de San Mateo ,"c/ Párroco Antonio Gil, 4",35320,928 661 001,, ,http://www.diocesisdecanarias.es,,,0,150,,,,gcparroquiasanmateo.jpg,blanco.jpg,nieduq,2015-07-27 10:38:22,28.0105349203820,-15.5326810683836,archivo
116,s,n,n,n,n,n,n,n,n,n,n,n,n,89,Archivo de la parroquia de San Matías,"Plaza de San Matías, 5",35350,928 666 104,,  ,http://www.diocesisdecanarias.es,,,0,150,,,,gcparroquiasanmatias.jpg,blanco.jpg,nieduq,2015-07-27 10:38:39,28.0199114659728,-15.6467559644711,archivo
117,s,n,n,n,n,n,n,n,n,n,n,n,n,75,Archivo de la parroquia de San Mauro Abad de Puntagorda,"C/ Topo de la Iglesia, 12",38789,922 493 078,922 493 078, ,http://www.cabildodelapalma.es/,,,0,202,,,,lpigsanmauropuntagorda.jpg,blanco.jpg,eliizq,2015-10-23 11:49:56,28.7660664400085,-17.9786714102885,archivo
118,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Miguel Arcángel de San Miguel de Abona,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanmiguelabona.jpg,blanco.jpg,eliizq,2015-10-23 11:51:45,28.4905877297474,-16.3157257103694,archivo
119,s,n,n,n,n,n,n,n,n,n,n,n,n,35,Archivo de la Parroquia de San Miguel Arcángel de Tuineje,Plaza de San Miguel S/N - Apdo. 17,35628,928 164 017,928 164 277,tuinejedire@salesianas.com,http://www.diocesisdecanarias.es,,"9 m2 de depósito. 16 m lineales de estantería. Contiene dos fondos parroquiales, éste de Tuineje y el de Tiscamanita.",0,150,,,,ftigsanmigueltuineje.jpg,blanco.jpg,eliizq,2015-10-23 11:52:28,28.3255840372950,-14.0492488984020,archivo
120,s,n,n,n,n,n,n,n,n,n,n,n,n,6,Archivo de la parroquia de San Pedro Apóstol de Arucas,"San Pedro, s/n",35414,928 626 712,,  ,http://www.diocesisdecanarias.es,,,0,150,,,,gcparroquiasanpedroarucas.jpg,blanco.jpg,marieli,2016-03-08 12:53:31,28.1468981230057,-15.5355939512310,archivo
121,s,n,n,n,n,n,n,n,n,n,n,n,n,50,Archivo de la Parroquia de San Pedro Apóstol de Güímar,"c/ Imeldo Serís, 1",38500,922 510 765,922 514 354, ,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanpedroguimar.jpg,blanco.jpg,marieli,2016-03-08 12:53:58,28.2175906033656,-16.7687477867064,archivo
122,s,n,n,n,n,n,n,n,n,n,n,n,n,69,Archivo de la Parroquia de San Pedro Apóstol de Breña Alta,"C/ Blas Pérez González, 1",38710,922 437 077,922 429 554,juanlopezvolcan@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,lpigsanpedrobrenaalta.jpg,blanco.jpg,eliizq,2015-10-23 12:18:28,28.6628550929771,-17.7868082774482,archivo
123,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Pedro Apóstol de El Sauzal,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanpedrosauzal.jpg,blanco.jpg,eliizq,2015-10-23 13:30:34,28.4905877297474,-16.3157257103694,archivo
124,s,n,n,n,n,n,n,n,n,n,n,n,n,47,Archivo de la Parroquia de San Pedro Apóstol de San Pedro de Daute,"San Pedro de Daute, s/n",38460,922 133 049,, ,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanpedrodaute.jpg,blanco.jpg,eliizq,2015-10-23 13:31:36,28.3710724539763,-16.7714025214396,archivo
125,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de San Pedro Apóstol de Vilaflor,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsanpedrovilaflor.jpg,blanco.jpg,eliizq,2015-10-23 13:32:13,28.4905877297474,-16.3157257103694,archivo
126,s,n,n,n,n,n,n,n,n,n,n,n,n,28,Archivo de la Parroquia de San Roque,"Pza. de San Roque, s/n",35560,928 840 011,, ,http://www.diocesisdecanarias.es,,,0,150,,,,lzigsanroquetinajo.jpg,blanco.jpg,eliizq,2015-10-23 13:33:05,29.0667515081565,-13.6766642092067,archivo
127,s,n,n,n,n,n,n,n,n,n,n,n,n,20,Archivo de la parroquia de San Vicente Ferrer de Valleseco,"c/ Cura Caballero, 1",35340,928 618 234,, ,http://www.diocesisdecanarias.es,,,0,150,,,,gcparroquiavalleseco.jpg,blanco.jpg,nieduq,2015-08-14 09:59:59,28.0500933120829,-15.5747115169710,archivo
128,s,n,n,n,n,n,n,n,n,n,n,n,n,42,Archivo de la parroquia de Santa Ana de Candelaria (Basílica de Candelaria),"Plza. del Convento, s/n. Basílica de Candelaria",38530,922 500 100,, ,http://www.obispadodetenerife.com,,,0,202,,,,tfigcandelaria.jpg,blanco.jpg,eliizq,2015-10-23 13:33:39,28.3513472375484,-16.3701490945529,archivo
129,s,n,n,n,n,n,n,n,n,n,n,n,n,30,Archivo de la Parroquia de Santa Ana de Casillas del Ángel,Casa Parroquial,35611,928 538 060,, ,http://www.diocesisdecanarias.es,De lunes a viernes de 09.00 a 13.00 horas,,0,150,,,,ftigsantaanacasillas.jpg,blanco.jpg,eliizq,2015-10-23 13:34:19,28.4918024550861,-13.9653932789872,archivo
130,s,n,n,n,n,n,n,n,n,n,n,n,n,47,Archivo de la Parroquia de Santa Ana de Garachico,"c/ Calvo Sotelo, nº 12",38450,922 830 244,, ,http://www.obispadodetenerife.com,,,0,202,,,,tfigsantanagarachico.jpg,blanco.jpg,eliizq,2015-10-23 13:34:48,28.3728082809160,-16.7648760504521,archivo
131,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de Santa Catalina Mártir de Tacoronte,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsantacatalinatacoronte.jpg,blanco.jpg,eliizq,2015-10-23 13:36:17,28.4905877297474,-16.3157257103694,archivo
132,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de Santa Úrsula Mártir de Adeje,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsantaursulaadeje.jpg,blanco.jpg,eliizq,2015-10-23 14:10:57,28.4905877297474,-16.3157257103694,archivo
133,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de Santa Úrsula Mártir de Santa Úrsula,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsantaursula.jpg,blanco.jpg,eliizq,2015-10-23 14:11:28,28.4905877297474,-16.3157257103694,archivo
134,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de Santiago Apóstol de El Realejo Alto,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsantiagorealejos.jpg,blanco.jpg,eliizq,2015-11-27 14:17:49,28.4905877297474,-16.3157257103694,archivo
135,s,n,n,n,n,n,n,n,n,n,n,n,n,8,Archivo de la parroquia de Santiago Apóstol de Gáldar,Plaza de Santiago 4,35460,928 880 721,, ,http://www.diocesisdecanarias.es,,,0,150,,,,gcparroquiasantiagogaldar.jpg,blanco.jpg,nieduq,2015-07-27 10:43:03,28.1449068141694,-15.6558837803148,archivo
136,s,n,n,n,n,n,n,n,n,n,n,n,n,36,Archivo de la Parroquia de Santo Domingo de Guzmán de San Cristóbal de La Laguna,"Anchieta, 23",38201,922 631 149,922 266 032,ahdscll@terra.es,http://www.obispadodetenerife.com,,,0,202,,,,tfigsantodomingolaguna.jpg,blanco.jpg,eliizq,2015-10-23 14:11:53,28.4905877297474,-16.3157257103694,archivo
137,s,n,n,n,n,n,n,n,n,n,n,n,n,30,Archivo de la Parroquia de Santo Domingo de Guzmán de Tetir,Plaza de Tetir,35613,928 851 367,, ,http://www.diocesisdecanarias.es,,,0,150,,,,ftigsantodomingotetir.jpg,blanco.jpg,eliizq,2015-10-23 14:12:32,28.5319134371997,-13.9360472933872,archivo
138,s,n,n,n,n,n,n,n,n,n,n,n,n,2,Archivo de la parroquia de Santo Domingo de Las Palmas de Gran Canaria,Plaza de Santo Domingo 3,35001,928 311 115,,,http://www.diocesisdecanarias.es,,,0,150,,,,gcparroquiasantodomingo.jpg,blanco.jpg,nieduq,2015-07-27 10:43:40,28.0984862088643,-15.4160035533148,archivo
